ENTITY_ID,EFFECTIVE_DATE,AGGREGATE_ID,FREQUENCY,SECURITY_ID,WEIGHT,GROSS_RETURN,BMV_GROSS,EMV_GROSS,GAIN_LOSS_GROSS
F001,2021-01-25,6,D,38,0.00374824,-7.00004,37.2298,34.6237,-2.6061
F001,2021-01-25,6,D,39,0.00165086,5.00021,16.3973,17.2172,0.8199
F001,2021-01-25,6,D,40,4.63218E-4,6.00005,4.60096,4.87702,0.27606
F001,2021-01-26,3,D,1,79.1219,3.00005,788153.0,811798.0,23645.0
F001,2021-01-26,3,D,2,6.58051,0.999998,65550.1,66205.6,655.5
F001,2021-01-26,3,D,3,0.00573447,-7.00004,57.1225,53.1239,-3.9986
F001,2021-01-26,3,D,4,0.0196375,0.0,195.614,195.614,0.0
F001,2021-01-26,3,D,5,0.0108695,2.9998,108.274,111.522,3.248
F001,2021-01-26,3,D,6,0.00125122,-2.99991,12.4637,12.0898,-0.3739
F001,2021-01-26,3,D,7,0.00135256,8.00033,13.4732,14.5511,1.0779
F001,2021-01-26,3,D,8,3.95278E-4,0.999883,3.93746,3.97683,0.03937
F001,2021-01-26,3,D,9,0.0,0.0,0.0,0.0,0.0
F001,2021-01-26,3,D,10,2.40073E-4,-0.99982,2.39143,2.36752,-0.02391
F001,2021-01-26,4,D,11,0.225246,1.99979,2243.73,2288.6,44.87
F001,2021-01-26,4,D,12,0.0354423,0.0,353.05,353.05,0.0
F001,2021-01-26,4,D,13,0.00715219,4.99995,71.2447,74.8069,3.5622
F001,2021-01-26,4,D,14,0.00430448,-2.00009,42.878,42.0204,-0.8576
F001,2021-01-26,4,D,15,6.94431E-4,-5.99994,6.9174,6.50236,-0.41504
F001,2021-01-26,4,D,16,1.38036E-4,4.99996,1.37501,1.44376,0.06875
F001,2021-01-26,4,D,17,0.0,0.0,0.0,0.0,0.0
F001,2021-01-26,4,D,18,0.0,0.0,0.0,0.0,0.0
F001,2021-01-26,4,D,19,0.0,0.0,0.0,0.0,0.0
F001,2021-01-26,4,D,20,8.38808E-5,7.0,0.835557,0.894046,0.058489
F001,2021-01-26,5,D,21,9.67809,1.99998,96405.9,98334.0,1928.1
F001,2021-01-26,5,D,22,0.65337,-3.99992,6508.38,6248.05,-260.33
F001,2021-01-26,5,D,23,0.0548414,5.99994,546.289,579.066,32.777
F001,2021-01-26,5,D,24,0.026723,0.0,266.194,266.194,0.0
F001,2021-01-26,5,D,25,0.0264168,4.00009,263.144,273.67,10.526
F001,2021-01-26,5,D,26,0.0100234,-1.00005,99.8455,98.847,-0.9985
F001,2021-01-26,5,D,27,0.014425,-5.99968,143.691,135.07,-8.621
F001,2021-01-26,5,D,28,0.00345246,-1.99995,34.3908,33.703,-0.6878
F001,2021-01-26,5,D,29,0.00283213,1.99989,28.2116,28.7758,0.5642
F001,2021-01-26,5,D,30,9.13321E-4,-3.99997,9.09782,8.73391,-0.36391
F001,2021-01-26,6,D,31,0.645589,8.00001,6430.87,6945.34,514.47
F001,2021-01-26,6,D,32,1.66091,0.999716,16544.7,16710.1,165.4
F001,2021-01-26,6,D,33,1.04122,-0.999817,10371.9,10268.2,-103.7
F001,2021-01-26,6,D,34,0.0495079,5.0,493.16,517.818,24.658
F001,2021-01-26,6,D,35,0.104531,-5.0,1041.26,989.197,-52.063
F001,2021-01-26,6,D,36,0.0046614,-0.999927,46.4334,45.9691,-0.4643
F001,2021-01-26,6,D,37,0.00183197,5.99988,18.2487,19.3436,1.0949
F001,2021-01-26,6,D,38,0.00347584,-2.99997,34.6237,33.585,-1.0387
F001,2021-01-26,6,D,39,0.00172842,0.0,17.2172,17.2172,0.0
F001,2021-01-26,6,D,40,4.89599E-4,2.99999,4.87702,5.02333,0.14631
F001,2021-01-27,3,D,1,79.3762,-6.00001,811798.0,763090.0,-48708.0
F001,2021-01-27,3,D,2,6.47347,5.99995,66205.6,70177.9,3972.3
F001,2021-01-27,3,D,3,0.00519436,2.00004,53.1239,54.1864,1.0625
F001,2021-01-27,3,D,4,0.0191268,-7.00001,195.614,181.921,-13.693
F001,2021-01-27,3,D,5,0.0109044,4.99991,111.522,117.098,5.576
F001,2021-01-27,3,D,6,0.00118212,-5.00008,12.0898,11.4853,-0.6045
F001,2021-01-27,3,D,7,0.00142278,-2.99977,14.5511,14.1146,-0.4365
F001,2021-01-27,3,D,8,3.88848E-4,-8.99988,3.97683,3.61892,-0.35791
F001,2021-01-27,3,D,9,0.0,0.0,0.0,0.0,0.0
F001,2021-01-27,3,D,10,2.31492E-4,-1.99998,2.36752,2.32017,-0.04735
F001,2021-01-27,4,D,11,0.223775,-6.00017,2288.6,2151.28,-137.32
F001,2021-01-27,4,D,12,0.0345206,-2.0,353.05,345.989,-7.061
F001,2021-01-27,4,D,13,0.00731449,7.00002,74.8069,80.0434,5.2365
F001,2021-01-27,4,D,14,0.00410868,4.99995,42.0204,44.1214,2.101
F001,2021-01-27,4,D,15,6.3579E-4,5.00003,6.50236,6.82748,0.32512
F001,2021-01-27,4,D,16,1.41168E-4,-2.99981,1.44376,1.40045,-0.04331
F001,2021-01-27,4,D,17,0.0,0.0,0.0,0.0,0.0
F001,2021-01-27,4,D,18,0.0,0.0,0.0,0.0,0.0
F001,2021-01-27,4,D,19,0.0,0.0,0.0,0.0,0.0
F001,2021-01-27,4,D,20,8.74183E-5,-8.00004,0.894046,0.822522,-0.071524
F001,2021-01-27,5,D,21,9.61493,-5.0,98334.0,93417.3,-4916.7
F001,2021-01-27,5,D,22,0.610924,-4.99996,6248.05,5935.65,-312.4
F001,2021-01-27,5,D,23,0.0566201,1.99994,579.066,590.647,11.581
F001,2021-01-27,5,D,24,0.026028,3.00007,266.194,274.18,7.986
F001,2021-01-27,5,D,25,0.026759,-1.99985,273.67,268.197,-5.473
F001,2021-01-27,5,D,26,0.00966509,0.0,98.847,98.847,0.0
F001,2021-01-27,5,D,27,0.0132069,-1.00022,135.07,133.719,-1.351
F001,2021-01-27,5,D,28,0.00329542,3.00003,33.703,34.7141,1.0111
F001,2021-01-27,5,D,29,0.00281365,1.00015,28.7758,29.0636,0.2878
F001,2021-01-27,5,D,30,8.53987E-4,8.99998,8.73391,9.51996,0.78605
F001,2021-01-27,6,D,31,0.679103,-8.99999,6945.34,6320.26,-625.08
F001,2021-01-27,6,D,32,1.63388,-1.99999,16710.1,16375.9,-334.2
F001,2021-01-27,6,D,33,1.00401,-8.00004,10268.2,9446.74,-821.46
F001,2021-01-27,6,D,34,0.0506314,-9.00007,517.818,471.214,-46.604
F001,2021-01-27,6,D,35,0.096722,-9.00003,989.197,900.169,-89.028
F001,2021-01-27,6,D,36,0.00449478,0.0,45.9691,45.9691,0.0
F001,2021-01-27,6,D,37,0.00189138,3.99977,19.3436,20.1173,0.7737
F001,2021-01-27,6,D,38,0.00328388,3.00015,33.585,34.5926,1.0076
F001,2021-01-27,6,D,39,0.00168347,-5.99981,17.2172,16.1842,-1.033
F001,2021-01-27,6,D,40,4.91173E-4,2.00007,5.02333,5.1238,0.10047
F001,2021-01-28,3,D,1,78.6114,-7.99997,763090.0,702043.0,-61047.0
F001,2021-01-28,3,D,2,7.22953,-8.99998,70177.9,63861.9,-6316.0
F001,2021-01-28,3,D,3,0.00558213,-6.00003,54.1864,50.9352,-3.2512
F001,2021-01-28,3,D,4,0.018741,-4.99997,181.921,172.825,-9.096
F001,2021-01-28,3,D,5,0.0120631,7.00012,117.098,125.295,8.197
F001,2021-01-28,3,D,6,0.00118318,0.0,11.4853,11.4853,0.0
F001,2021-01-28,3,D,7,0.00145405,2.00006,14.1146,14.3969,0.2823
F001,2021-01-28,3,D,8,3.72811E-4,2.00004,3.61892,3.6913,0.07238
F001,2021-01-28,3,D,9,0.0,0.0,0.0,0.0,0.0
F001,2021-01-28,3,D,10,2.39018E-4,-5.00006,2.32017,2.20416,-0.11601
F001,2021-01-28,4,D,11,0.221619,7.00002,2151.28,2301.87,150.59
F001,2021-01-28,4,D,12,0.0356428,-1.00003,345.989,342.529,-3.46
F001,2021-01-28,4,D,13,0.00824585,0.0,80.0434,80.0434,0.0
F001,2021-01-28,4,D,14,0.00454527,0.0,44.1214,44.1214,0.0
F001,2021-01-28,4,D,15,7.03348E-4,0.99993,6.82748,6.89575,0.06827
F001,2021-01-28,4,D,16,1.44271E-4,2.99975,1.40045,1.44246,0.04201
F001,2021-01-28,4,D,17,0.0,0.0,0.0,0.0,0.0
F001,2021-01-28,4,D,18,0.0,0.0,0.0,0.0,0.0
F001,2021-01-28,4,D,19,0.0,0.0,0.0,0.0,0.0
F001,2021-01-28,4,D,20,8.4734E-5,4.00001,0.822522,0.855423,0.032901
F001,2021-01-28,5,D,21,9.62359,-2.99998,93417.3,90614.8,-2802.5
F001,2021-01-28,5,D,22,0.611474,6.00002,5935.65,6291.79,356.14
F001,2021-01-28,5,D,23,0.0608468,0.0,590.647,590.647,0.0
F001,2021-01-28,5,D,24,0.0282453,-8.99993,274.18,249.504,-24.676
F001,2021-01-28,5,D,25,0.0276289,0.0,268.197,268.197,0.0
F001,2021-01-28,5,D,26,0.0101829,-8.00004,98.847,90.9392,-7.9078
F001,2021-01-28,5,D,27,0.0137754,-1.99972,133.719,131.045,-2.674
F001,2021-01-28,5,D,28,0.00357615,-5.99987,34.7141,32.6313,-2.0828
F001,2021-01-28,5,D,29,0.00299405,0.0,29.0636,29.0636,0.0
F001,2021-01-28,5,D,30,9.8072E-4,-6.00003,9.51996,8.94876,-0.5712
F001,2021-01-28,6,D,31,0.651096,-3.00003,6320.26,6130.65,-189.61
F001,2021-01-28,6,D,32,1.687,3.99978,16375.9,17030.9,655.0
F001,2021-01-28,6,D,33,0.973177,-5.99995,9446.74,8879.94,-566.8
F001,2021-01-28,6,D,34,0.0485432,-7.99997,471.214,433.517,-37.697
F001,2021-01-28,6,D,35,0.0927329,-4.00003,900.169,864.162,-36.007
F001,2021-01-28,6,D,36,0.00473561,-6.00012,45.9691,43.2109,-2.7582
F001,2021-01-28,6,D,37,0.00207243,8.00008,20.1173,21.7267,1.6094
F001,2021-01-28,6,D,38,0.00356363,2.00014,34.5926,35.2845,0.6919
F001,2021-01-28,6,D,39,0.00166725,-4.99994,16.1842,15.375,-0.8092
F001,2021-01-28,6,D,40,5.2784E-4,2.00008,5.1238,5.22628,0.10248
F001,2021-01-29,3,D,1,77.9328,-7.0,702043.0,652900.0,-49143.0
F001,2021-01-29,3,D,2,7.08922,-6.99995,63861.9,59391.6,-4470.3
F001,2021-01-29,3,D,3,0.00565425,-7.99997,50.9352,46.8604,-4.0748
F001,2021-01-29,3,D,4,0.0191851,1.99971,172.825,176.281,3.456
F001,2021-01-29,3,D,5,0.0139088,6.00024,125.295,132.813,7.518
F001,2021-01-29,3,D,6,0.00127497,7.99979,11.4853,12.4041,0.9188
F001,2021-01-29,3,D,7,0.00159818,-8.99985,14.3969,13.1012,-1.2957
F001,2021-01-29,3,D,8,4.09766E-4,-6.00005,3.6913,3.46982,-0.22148
F001,2021-01-29,3,D,9,0.0,0.0,0.0,0.0,0.0
F001,2021-01-29,3,D,10,2.44681E-4,1.99985,2.20416,2.24824,0.04408
F001,2021-01-29,4,D,11,0.255527,-5.9999,2301.87,2163.76,-138.11
F001,2021-01-29,4,D,12,0.0380237,6.00008,342.529,363.081,20.552
F001,2021-01-29,4,D,13,0.00888551,-2.00004,80.0434,78.4425,-1.6009
F001,2021-01-29,4,D,14,0.00489786,-5.00007,44.1214,41.9153,-2.2061
F001,2021-01-29,4,D,15,7.65488E-4,-2.00007,6.89575,6.75783,-0.13792
F001,2021-01-29,4,D,16,1.60125E-4,2.00006,1.44246,1.47131,0.02885
F001,2021-01-29,4,D,17,0.0,0.0,0.0,0.0,0.0
F001,2021-01-29,4,D,18,0.0,0.0,0.0,0.0,0.0
F001,2021-01-29,4,D,19,0.0,0.0,0.0,0.0,0.0
F001,2021-01-29,4,D,20,9.49593E-5,-8.00002,0.855423,0.786989,-0.068434
F001,2021-01-29,5,D,21,10.059,0.999947,90614.8,91520.9,906.1
F001,2021-01-29,5,D,22,0.698443,2.00007,6291.79,6417.63,125.84
F001,2021-01-29,5,D,23,0.0655669,0.99992,590.647,596.553,5.906
F001,2021-01-29,5,D,24,0.0276971,-4.99992,249.504,237.029,-12.475
F001,2021-01-29,5,D,25,0.0297722,8.00009,268.197,289.653,21.456
F001,2021-01-29,5,D,26,0.010095,0.0,90.9392,90.9392,0.0
F001,2021-01-29,5,D,27,0.0145471,-2.99973,131.045,127.114,-3.931
F001,2021-01-29,5,D,28,0.00362236,0.0,32.6313,32.6313,0.0
F001,2021-01-29,5,D,29,0.00322631,-5.99994,29.0636,27.3198,-1.7438
F001,2021-01-29,5,D,30,9.93389E-4,6.99996,8.94876,9.57517,0.62641
F001,2021-01-29,6,D,31,0.680555,-6.00002,6130.65,5762.81,-367.84
F001,2021-01-29,6,D,32,1.89058,-8.00016,17030.9,15668.4,-1362.5
F001,2021-01-29,6,D,33,0.98575,2.00001,8879.94,9057.54,177.6
F001,2021-01-29,6,D,34,0.0481241,-1.99992,433.517,424.847,-8.67
F001,2021-01-29,6,D,35,0.0959294,-8.0,864.162,795.029,-69.133
F001,2021-01-29,6,D,36,0.00479678,3.99992,43.2109,44.9393,1.7284
F001,2021-01-29,6,D,37,0.00241185,4.00015,21.7267,22.5958,0.8691
F001,2021-01-29,6,D,38,0.00391688,6.99996,35.2845,37.7544,2.4699
F001,2021-01-29,6,D,39,0.00170676,-8.0,15.375,14.145,-1.23
F001,2021-01-29,6,D,40,5.80162E-4,-0.999946,5.22628,5.17402,-0.05226
F001,2021-02-01,3,D,1,77.1278,3.0,652900.0,672487.0,19587.0
F001,2021-02-01,3,D,2,7.01599,-8.99993,59391.6,54046.4,-5345.2
F001,2021-02-01,3,D,3,0.00553567,8.99992,46.8604,51.0778,4.2174
F001,2021-02-01,3,D,4,0.0208243,-2.00022,176.281,172.755,-3.526
F001,2021-02-01,3,D,5,0.0156893,-7.99997,132.813,122.188,-10.625
F001,2021-02-01,3,D,6,0.00146531,-4.99996,12.4041,11.7839,-0.6202
F001,2021-02-01,3,D,7,0.00154766,5.00031,13.1012,13.7563,0.6551
F001,2021-02-01,3,D,8,4.09893E-4,2.99987,3.46982,3.57391,0.10409
F001,2021-02-01,3,D,9,0.0,0.0,0.0,0.0,0.0
F001,2021-02-01,3,D,10,2.65587E-4,3.00012,2.24824,2.31569,0.06745
F001,2021-02-01,4,D,11,0.255607,6.0002,2163.76,2293.59,129.83
F001,2021-02-01,4,D,12,0.0428911,0.0,363.081,363.081,0.0
F001,2021-02-01,4,D,13,0.00926649,7.00003,78.4425,83.9335,5.491
F001,2021-02-01,4,D,14,0.0049515,-9.00005,41.9153,38.1429,-3.7724
F001,2021-02-01,4,D,15,7.98309E-4,-8.00005,6.75783,6.2172,-0.54063
F001,2021-02-01,4,D,16,1.73807E-4,0.0,1.47131,1.47131,0.0
F001,2021-02-01,4,D,17,0.0,0.0,0.0,0.0,0.0
F001,2021-02-01,4,D,18,0.0,0.0,0.0,0.0,0.0
F001,2021-02-01,4,D,19,0.0,0.0,0.0,0.0,0.0
F001,2021-02-01,4,D,20,9.29678E-5,0.0,0.786989,0.786989,0.0
F001,2021-02-01,5,D,21,10.8115,-5.00006,91520.9,86944.8,-4576.1
F001,2021-02-01,5,D,22,0.758121,-3.00002,6417.63,6225.1,-192.53
F001,2021-02-01,5,D,23,0.0704714,-3.99998,596.553,572.691,-23.862
F001,2021-02-01,5,D,24,0.0280005,3.99993,237.029,246.51,9.481
F001,2021-02-01,5,D,25,0.034217,7.0001,289.653,309.929,20.276
F001,2021-02-01,5,D,26,0.0107427,-4.00004,90.9392,87.3016,-3.6376
F001,2021-02-01,5,D,27,0.0150161,-2.99967,127.114,123.301,-3.813
F001,2021-02-01,5,D,28,0.00385477,6.00007,32.6313,34.5892,1.9579
F001,2021-02-01,5,D,29,0.00322732,-4.00003,27.3198,26.227,-1.0928
F001,2021-02-01,5,D,30,0.00113112,-1.99996,9.57517,9.38367,-0.1915
F001,2021-02-01,6,D,31,0.680767,-3.99996,5762.81,5532.3,-230.51
F001,2021-02-01,6,D,32,1.85092,4.99987,15668.4,16451.8,783.4
F001,2021-02-01,6,D,33,1.06998,1.00005,9057.54,9148.12,90.58
F001,2021-02-01,6,D,34,0.0501876,-4.00003,424.847,407.853,-16.994
F001,2021-02-01,6,D,35,0.0939176,3.99998,795.029,826.83,31.801
F001,2021-02-01,6,D,36,0.00530873,6.00009,44.9393,47.6357,2.6964
F001,2021-02-01,6,D,37,0.00266927,0.0,22.5958,22.5958,0.0
F001,2021-02-01,6,D,38,0.00445997,-9.00001,37.7544,34.3565,-3.3979
F001,2021-02-01,6,D,39,0.00167096,0.0,14.145,14.145,0.0
F001,2021-02-01,6,D,40,6.11212E-4,-2.99999,5.17402,5.0188,-0.15522
F001,2021-02-02,3,D,1,78.4911,-9.00003,672487.0,611963.0,-60524.0
F001,2021-02-02,3,D,2,6.30817,4.00008,54046.4,56208.3,2161.9
F001,2021-02-02,3,D,3,0.00596168,7.99995,51.0778,55.164,4.0862
F001,2021-02-02,3,D,4,0.0201636,1.99994,172.755,176.21,3.455
F001,2021-02-02,3,D,5,0.0142615,6.99987,122.188,130.741,8.553
F001,2021-02-02,3,D,6,0.00137539,-4.00037,11.7839,11.3125,-0.4714
F001,2021-02-02,3,D,7,0.0016056,-6.9997,13.7563,12.7934,-0.9629
F001,2021-02-02,3,D,8,4.17138E-4,4.0001,3.57391,3.71687,0.14296
F001,2021-02-02,3,D,9,0.0,0.0,0.0,0.0,0.0
F001,2021-02-02,3,D,10,2.70282E-4,-4.99981,2.31569,2.19991,-0.11578
F001,2021-02-02,4,D,11,0.267702,6.0002,2293.59,2431.21,137.62
F001,2021-02-02,4,D,12,0.042378,-2.99988,363.081,352.189,-10.892
F001,2021-02-02,4,D,13,0.00979652,-2.00004,83.9335,82.2548,-1.6787
F001,2021-02-02,4,D,14,0.00445195,-3.99996,38.1429,36.6172,-1.5257
F001,2021-02-02,4,D,15,7.25657E-4,-5.0,6.2172,5.90634,-0.31086
F001,2021-02-02,4,D,16,1.71728E-4,5.00031,1.47131,1.54488,0.07357
F001,2021-02-02,4,D,17,0.0,0.0,0.0,0.0,0.0
F001,2021-02-02,4,D,18,0.0,0.0,0.0,0.0,0.0
F001,2021-02-02,4,D,19,0.0,0.0,0.0,0.0,0.0
F001,2021-02-02,4,D,20,9.18555E-5,9.0,0.786989,0.857818,0.070829
F001,2021-02-02,5,D,21,10.148,-2.0,86944.8,85205.9,-1738.9
F001,2021-02-02,5,D,22,0.726579,0.0,6225.1,6225.1,0.0
F001,2021-02-02,5,D,23,0.0668431,7.99995,572.691,618.506,45.815
F001,2021-02-02,5,D,24,0.0287721,9.00004,246.51,268.696,22.186
F001,2021-02-02,5,D,25,0.0361742,-6.00008,309.929,291.333,-18.596
F001,2021-02-02,5,D,26,0.0101896,1.99996,87.3016,89.0476,1.746
F001,2021-02-02,5,D,27,0.0143914,3.99997,123.301,128.233,4.932
F001,2021-02-02,5,D,28,0.00403717,-4.00009,34.5892,33.2056,-1.3836
F001,2021-02-02,5,D,29,0.00306115,-4.99981,26.227,24.9157,-1.3113
F001,2021-02-02,5,D,30,0.00109524,3.0,9.38367,9.66518,0.28151
F001,2021-02-02,6,D,31,0.645717,-3.99996,5532.3,5311.01,-221.29
F001,2021-02-02,6,D,32,1.92022,0.999891,16451.8,16616.3,164.5
F001,2021-02-02,6,D,33,1.06775,4.00006,9148.12,9514.05,365.93
F001,2021-02-02,6,D,34,0.0476036,-1.99999,407.853,399.696,-8.157
F001,2021-02-02,6,D,35,0.0965056,-4.99994,826.83,785.489,-41.341
F001,2021-02-02,6,D,36,0.00555993,7.0,47.6357,50.9702,3.3345
F001,2021-02-02,6,D,37,0.00263733,6.99997,22.5958,24.1775,1.5817
F001,2021-02-02,6,D,38,0.00401001,0.0,34.3565,34.3565,0.0
F001,2021-02-02,6,D,39,0.00165097,-3.00035,14.145,13.7206,-0.4244
F001,2021-02-02,6,D,40,5.85782E-4,7.00008,5.0188,5.37012,0.35132
F001,2021-02-03,3,D,1,76.7714,-4.99998,611963.0,581365.0,-30598.0
F001,2021-02-03,3,D,2,7.05139,4.99997,56208.3,59018.7,2810.4
F001,2021-02-03,3,D,3,0.00692038,7.00004,55.164,59.0255,3.8615
F001,2021-02-03,3,D,4,0.0221057,-6.00023,176.21,165.637,-10.573
F001,2021-02-03,3,D,5,0.0164016,-2.99982,130.741,126.819,-3.922
F001,2021-02-03,3,D,6,0.00141916,2.00044,11.3125,11.5388,0.2263
F001,2021-02-03,3,D,7,0.00160495,-3.99972,12.7934,12.2817,-0.5117
F001,2021-02-03,3,D,8,4.66285E-4,5.99994,3.71687,3.93988,0.22301
F001,2021-02-03,3,D,9,0.0,0.0,0.0,0.0,0.0
F001,2021-02-03,3,D,10,2.75981E-4,5.0002,2.19991,2.30991,0.11
F001,2021-02-03,4,D,11,0.304998,-4.00007,2431.21,2333.96,-97.25
F001,2021-02-03,4,D,12,0.0441825,-5.9999,352.189,331.058,-21.131
F001,2021-02-03,4,D,13,0.0103189,0.0,82.2548,82.2548,0.0
F001,2021-02-03,4,D,14,0.00459367,1.00008,36.6172,36.9834,0.3662
F001,2021-02-03,4,D,15,7.40956E-4,-5.99999,5.90634,5.55196,-0.35438
F001,2021-02-03,4,D,16,1.93807E-4,-4.00031,1.54488,1.48308,-0.0618
F001,2021-02-03,4,D,17,0.0,0.0,0.0,0.0,0.0
F001,2021-02-03,4,D,18,0.0,0.0,0.0,0.0,0.0
F001,2021-02-03,4,D,19,0.0,0.0,0.0,0.0,0.0
F001,2021-02-03,4,D,20,1.07614E-4,5.00001,0.857818,0.900709,0.042891
F001,2021-02-03,5,D,21,10.6892,-3.99996,85205.9,81797.7,-3408.2
F001,2021-02-03,5,D,22,0.780945,-1.99997,6225.1,6100.6,-124.5
F001,2021-02-03,5,D,23,0.0775922,1.99998,618.506,630.876,12.37
F001,2021-02-03,5,D,24,0.0337082,-5.00007,268.696,255.261,-13.435
F001,2021-02-03,5,D,25,0.036548,6.99989,291.333,311.726,20.393
F001,2021-02-03,5,D,26,0.0111711,-4.0,89.0476,85.4857,-3.5619
F001,2021-02-03,5,D,27,0.016087,2.00027,128.233,130.798,2.565
F001,2021-02-03,5,D,28,0.00416568,5.00006,33.2056,34.8659,1.6603
F001,2021-02-03,5,D,29,0.0031257,1.99994,24.9157,25.414,0.4983
F001,2021-02-03,5,D,30,0.00121251,2.99994,9.66518,9.95513,0.28995
F001,2021-02-03,6,D,31,0.666272,2.0,5311.01,5417.23,106.22
F001,2021-02-03,6,D,32,2.08453,0.0,16616.3,16616.3,0.0
F001,2021-02-03,6,D,33,1.19355,8.00027,9514.05,10275.2,761.15
F001,2021-02-03,6,D,34,0.0501423,7.00007,399.696,427.675,27.979
F001,2021-02-03,6,D,35,0.0985404,-1.00001,785.489,777.634,-7.855
F001,2021-02-03,6,D,36,0.00639426,0.0,50.9702,50.9702,0.0
F001,2021-02-03,6,D,37,0.00303309,1.99979,24.1775,24.661,0.4835
F001,2021-02-03,6,D,38,0.00431006,3.00001,34.3565,35.3872,1.0307
F001,2021-02-03,6,D,39,0.00172126,-5.99974,13.7206,12.8974,-0.8232
F001,2021-02-03,6,D,40,6.73687E-4,-6.00005,5.37012,5.04791,-0.32221
F001,2021-02-04,3,D,1,75.8385,6.00002,581365.0,616247.0,34882.0
F001,2021-02-04,3,D,2,7.69893,9.00003,59018.7,64330.4,5311.7
F001,2021-02-04,3,D,3,0.00769982,5.00004,59.0255,61.9768,2.9513
F001,2021-02-04,3,D,4,0.0216072,-5.00009,165.637,157.355,-8.282
F001,2021-02-04,3,D,5,0.0165434,-9.00023,126.819,115.405,-11.414
F001,2021-02-04,3,D,6,0.00150522,-4.00042,11.5388,11.0772,-0.4616
F001,2021-02-04,3,D,7,0.00160214,-6.99985,12.2817,11.422,-0.8597
F001,2021-02-04,3,D,8,5.13953E-4,-7.99999,3.93988,3.62469,-0.31519
F001,2021-02-04,3,D,9,0.0,0.0,0.0,0.0,0.0
F001,2021-02-04,3,D,10,3.01325E-4,2.00008,2.30991,2.35611,0.0462
F001,2021-02-04,4,D,11,0.304463,-5.00009,2333.96,2217.26,-116.7
F001,2021-02-04,4,D,12,0.0431862,1.99995,331.058,337.679,6.621
F001,2021-02-04,4,D,13,0.0107301,4.00001,82.2548,85.545,3.2902
F001,2021-02-04,4,D,14,0.00482445,8.99998,36.9834,40.3119,3.3285
F001,2021-02-04,4,D,15,7.24248E-4,0.0,5.55196,5.55196,0.0
F001,2021-02-04,4,D,16,1.93466E-4,2.99984,1.48308,1.52757,0.04449
F001,2021-02-04,4,D,17,0.0,0.0,0.0,0.0,0.0
F001,2021-02-04,4,D,18,0.0,0.0,0.0,0.0,0.0
F001,2021-02-04,4,D,19,0.0,0.0,0.0,0.0,0.0
F001,2021-02-04,4,D,20,1.17497E-4,-0.99999,0.900709,0.891702,-0.009007
F001,2021-02-04,5,D,21,10.6704,6.00005,81797.7,86705.6,4907.9
F001,2021-02-04,5,D,22,0.795817,6.00007,6100.6,6466.64,366.04
F001,2021-02-04,5,D,23,0.0822971,1.00004,630.876,637.185,6.309
F001,2021-02-04,5,D,24,0.0332985,1.99991,255.261,260.366,5.105
F001,2021-02-04,5,D,25,0.0406643,-3.99999,311.726,299.257,-12.469
F001,2021-02-04,5,D,26,0.0111515,5.99995,85.4857,90.6148,5.1291
F001,2021-02-04,5,D,27,0.0170625,-6.00009,130.798,122.95,-7.848
F001,2021-02-04,5,D,28,0.00454822,-5.99985,34.8659,32.774,-2.0919
F001,2021-02-04,5,D,29,0.00331523,2.00008,25.414,25.9223,0.5083
F001,2021-02-04,5,D,30,0.00129864,-1.99997,9.95513,9.75603,-0.1991
F001,2021-02-04,6,D,31,0.706672,-8.99999,5417.23,4929.68,-487.55
F001,2021-02-04,6,D,32,2.16758,-4.00029,16616.3,15951.6,-664.7
F001,2021-02-04,6,D,33,1.34039,7.99984,10275.2,11097.2,822.0
F001,2021-02-04,6,D,34,0.0557898,5.00006,427.675,449.059,21.384
F001,2021-02-04,6,D,35,0.101442,-3.0,777.634,754.305,-23.329
F001,2021-02-04,6,D,36,0.00664901,1.99999,50.9702,51.9896,1.0194
F001,2021-02-04,6,D,37,0.003217,6.00016,24.661,26.1407,1.4797
F001,2021-02-04,6,D,38,0.00461622,6.99999,35.3872,37.8643,2.4771
F001,2021-02-04,6,D,39,0.00168245,5.99966,12.8974,13.6712,0.7738
F001,2021-02-04,6,D,40,6.58495E-4,-4.00007,5.04791,4.84599,-0.20192
F001,2021-02-05,3,D,1,75.9302,8.99996,616247.0,671709.0,55462.0
F001,2021-02-05,3,D,2,7.9264,-3.99998,64330.4,61757.2,-2573.2
F001,2021-02-05,3,D,3,0.0076364,-7.99993,61.9768,57.0187,-4.9581
F001,2021-02-05,3,D,4,0.0193883,0.0,157.355,157.355,0.0
F001,2021-02-05,3,D,5,0.0142195,5.99974,115.405,122.329,6.924
F001,2021-02-05,3,D,6,0.00136486,-5.00036,11.0772,10.5233,-0.5539
F001,2021-02-05,3,D,7,0.00140735,4.00018,11.422,11.8789,0.4569
F001,2021-02-05,3,D,8,4.46612E-4,-8.99994,3.62469,3.29847,-0.32622
F001,2021-02-05,3,D,9,0.0,0.0,0.0,0.0,0.0
F001,2021-02-05,3,D,10,2.90305E-4,-7.0001,2.35611,2.19118,-0.16493
F001,2021-02-05,4,D,11,0.273197,3.0001,2217.26,2283.78,66.52
F001,2021-02-05,4,D,12,0.0416067,6.00008,337.679,357.94,20.261
F001,2021-02-05,4,D,13,0.0105403,8.0,85.545,92.3886,6.8436
